id,customer,status,amount,currency,interval,cancel_at_period_end,canceled_at,cancel_at,trial_start,trial_end,current_period_start,current_period_end,description,default_payment_method,latest_invoice,start_date,created
sub_3b292eeaa2a541449013989b,cus_786ee9cf7cd247d9be631a6f,active,2900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Starter Plan,pm_4f7f10ad2c6842848b2c3d83,in_2f6eb09bcf994825838ee845,2026-03-30T00:00:00Z,2026-03-30T16:22:00Z
sub_c64b4279ba114324a5cf0a11,cus_5f2b0f2f3fd547ec817c0aa1,active,4900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Pro Plan,pm_fd3fdf23a5c141d1aec81765,in_24a8e2448ff947089e9f18c2,2026-03-30T00:00:00Z,2026-03-30T22:52:00Z
sub_653e27bb45974991b53e1ec5,cus_9a81f35c6f63442aae76d267,active,2900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Starter Plan,pm_3c4b6afbdf6449e1a577b724,in_cacc6d3a79b045e2abeca5be,2026-03-30T00:00:00Z,2026-03-30T22:55:00Z
sub_4e1f2e2fef4c44db8a93c8db,cus_6c67a0d2bb7e4593b909df2f,active,2900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Starter Plan,pm_31035a365ff546e7975b248b,in_690f75a6360041128ceae00f,2026-03-30T00:00:00Z,2026-03-30T10:56:00Z
sub_398c160a564f42c8adf05eb5,cus_fc6a761015eb418ebf4adf5a,active,2900,usd,month,False,,,,,2026-03-30T00:00:00Z,2026-04-29T00:00:00Z,Starter Plan,pm_039658fcea924c539fbd98c1,in_95afd36d84d24576aa36b124,2026-03-30T00:00:00Z,2026-03-30T21:45:00Z
sub_d881bc2b7a5c4f71a5d32dd3,cus_78815d5851eb41c5a06e8f7f,active,3900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Growth Plan,pm_af0cbe67c6114d2a953cef21,in_e8c1e7e0e8f6485c9663bac6,2026-03-31T00:00:00Z,2026-03-31T16:23:00Z
sub_c112121d886e44cc81df0a93,cus_d8edd60202644563b0a1f93b,active,7900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Team Plan,pm_f94a6e28746d4701a7cb34e6,in_28154beb8c6e47a18d1e746a,2026-03-31T00:00:00Z,2026-03-31T12:06:00Z
sub_2e3a2310c47a4e59bc57746e,cus_3568cbfea4d24eb4812ad878,active,7900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Team Plan,pm_362a0e17f2644a109f5d76e9,in_a56814045786499cafc70312,2026-03-31T00:00:00Z,2026-03-31T21:37:00Z
sub_b2a2e76edbab44f4ab25b175,cus_bd139fdc4f7242b7912af927,active,4900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Pro Plan,pm_74c9428b0845426ca65568c3,in_047d1649fa0b4977af380257,2026-03-31T00:00:00Z,2026-03-31T09:06:00Z
sub_3a87be8bb4c5416887e7aa37,cus_3aed51f6b17042e7b254e8b6,active,4900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Pro Plan,pm_7d3cd6634717419fb96330b4,in_531c315f1e254865bf15d7b7,2026-03-31T00:00:00Z,2026-03-31T12:07:00Z
sub_42fa78507b794176a9726a4c,cus_93dc61f2aca649e49a0909ca,active,2900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Starter Plan,pm_622fb429c787471a9344ad19,in_4114d64b88604b73ac510e4f,2026-03-31T00:00:00Z,2026-03-31T09:23:00Z
sub_55f97d34b7654ba4ace0841b,cus_9a4e1b254c68472c96cb1aad,active,3900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Growth Plan,pm_ad042aac5c2f4b83b9c4c1bb,in_1e29d7b1e01e41b6ac9515ec,2026-03-31T00:00:00Z,2026-03-31T08:01:00Z
sub_d2aa383a5af54c74894e82d5,cus_01c1cc3673b04dbbb20e9e20,active,2900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Starter Plan,pm_79c3f70e3b634cebaf1c25e4,in_ea4656de73be47c1a9f62272,2026-03-31T00:00:00Z,2026-03-31T17:43:00Z
sub_0e5ef56c365a47c1954a48d5,cus_2e2ac7c2704449cb897f59dd,active,2900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Starter Plan,pm_71a953e242404aedb000d6d3,in_94d21df1cc5d455490c77965,2026-03-31T00:00:00Z,2026-03-31T21:25:00Z
sub_1f9f2349efc8439799036102,cus_0cb7481c054a46abaa84cc00,active,14900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Enterprise Plan,pm_5ad0ef14f74f43698df896c1,in_394a79130d3448a5b5064aab,2026-03-31T00:00:00Z,2026-03-31T10:15:00Z
sub_fb9d6d557222459eafaf612c,cus_00558821276e43a9b113583a,active,14900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Enterprise Plan,pm_1579a2a5cdf642bf8a404800,in_6ea48e7276eb401da41add59,2026-03-31T00:00:00Z,2026-03-31T21:34:00Z
sub_4eea60c3ed9f43669dff017b,cus_c9c0646d7de74e8f9613bec6,active,4900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Pro Plan,pm_9163d19aacf744fe817cc0c1,in_ceb126090a494caf94e6d01c,2026-03-31T00:00:00Z,2026-03-31T12:37:00Z
sub_0ae20259f5534991b0c95465,cus_36ffa0fa94d84f9d8b56b0d5,active,4900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Pro Plan,pm_3e2ab7a3a5cb46deafbc4845,in_1480ab47f7eb46dfae6883ad,2026-03-31T00:00:00Z,2026-03-31T14:08:00Z
sub_c861e2f525fa4ed282b04d7a,cus_c35a8e3785ad4ca58fa25dd8,active,4900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Pro Plan,pm_683532b197fb45ceb69cde2a,in_654b712d1b344969b543a4aa,2026-04-01T00:00:00Z,2026-04-01T17:09:00Z
sub_ea2f05a6cb5d4545be8845a3,cus_9687720ddf6a45bba12fbaa6,active,4900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Pro Plan,pm_d204cff4762b425b98c8192f,in_0f142ebba0f9466facd99d03,2026-04-01T00:00:00Z,2026-04-01T14:14:00Z
sub_f5c8444de6d442b2b3c1c97c,cus_e3d2442713d9440d805b94c0,canceled,3900,usd,month,False,2026-04-08T13:29:00Z,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Growth Plan,pm_5b59fd6d4b1b4aa9947abf2d,in_4f43906a2826446888b38daa,2026-04-01T00:00:00Z,2026-04-01T21:13:00Z
sub_113f5f9f6c43455b92b1dbcb,cus_1632a331db564b00b7f25fc1,active,4900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Pro Plan,pm_2226df42218a44ac9d5b2450,in_d6bfb5de22464586846d6b07,2026-04-01T00:00:00Z,2026-04-01T13:37:00Z
sub_146ab4d424d8489c9917eac8,cus_ebfe8b52c8d14c63b1daa792,active,4900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Pro Plan,pm_6eb8bc632545454885425e58,in_3d96e1b0f2a842eb94130ddf,2026-04-01T00:00:00Z,2026-04-01T16:16:00Z
sub_c3b8993f5ba4436e94b2b2de,cus_de769ee21cbe4ccd93c85924,active,3900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Growth Plan,pm_b564c68734cd45c59f6214c3,in_ac27580b8bcb4da080075dbd,2026-04-01T00:00:00Z,2026-04-01T10:16:00Z
sub_d1bc9ce7bb8745239bebc99a,cus_3d7a0cb3bde24389928ba791,active,2900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Starter Plan,pm_e29fe71300bf47f191324fc2,in_a6d5aed31cf54b029475bb57,2026-04-01T00:00:00Z,2026-04-01T09:49:00Z
sub_22226c638cdc469baa2f735f,cus_e23052e4bf4f48449797c1f0,canceled,7900,usd,month,False,2026-04-11T14:33:00Z,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Team Plan,pm_de2e8a13a18349a1bb4d3e0d,in_b8d16969065042e1b08631f8,2026-04-01T00:00:00Z,2026-04-01T14:33:00Z
sub_fe44467854304ea7ac7815c2,cus_ab05fff6157b44b395b789ed,active,2900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Starter Plan,pm_17811641f1b34faba6b1bc0f,in_cbfcff119a034f26ae34c831,2026-04-01T00:00:00Z,2026-04-01T12:08:00Z
sub_0124bee1413b47a891d7c058,cus_71097aa8e5ff49d7bce68628,active,2900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Starter Plan,pm_6a7b26ea351f4f6687c420d5,in_2bd2e3c1b0364864b1c7be8f,2026-04-01T00:00:00Z,2026-04-01T09:17:00Z
sub_7be8480f04c84f4783d1a7d5,cus_2e3e09f5407648f995cea2b8,active,4900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Pro Plan,pm_4ef722dce1684d8ea498a68e,in_4d19902bc3674fd99b4b610c,2026-04-01T00:00:00Z,2026-04-01T18:17:00Z
sub_bb4dc37de10545278f67df0f,cus_7b7f3cd2d3df4717b9456a18,canceled,2900,usd,month,False,2026-04-27T18:36:00Z,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Starter Plan,pm_06dff70c377a4178bf0386b4,in_72761afeee3843409d1f88e1,2026-04-01T00:00:00Z,2026-04-01T21:47:00Z
sub_1d213818fb3e4d8696fc8ad2,cus_0d5b3593199a4ec79c9c66cf,active,4900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Pro Plan,pm_d2b34196bad74beab6e2556f,in_24ef32be44f34092add96822,2026-04-01T00:00:00Z,2026-04-01T19:29:00Z
sub_bd279ec83baf4985ac9a6596,cus_4a4d318677be48fab6a0be59,active,4900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Pro Plan,pm_c98199878ce7484c9f84480c,in_d9bc679137eb495195f38871,2026-04-01T00:00:00Z,2026-04-01T15:05:00Z
sub_4aceb0eac4f74a24a61d0150,cus_ea45d423bec24f4380a90c0f,active,2900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Starter Plan,pm_48e95b160c56454289fad5ef,in_8e43e2b41d464f1a8c591883,2026-04-02T00:00:00Z,2026-04-02T22:29:00Z
sub_d8247baa2718427cb90c5319,cus_c20c4cdf960247efaadeb37f,active,7900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Team Plan,pm_8da3f8ece2224126a6e70d14,in_46f36aea2d184151bf08fa7a,2026-04-02T00:00:00Z,2026-04-02T22:44:00Z
sub_0a68aa94068343bba7c14173,cus_c6b1f6b83940466e925dd3ea,active,4900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Pro Plan,pm_ba433f6ae36b48a5923448f4,in_15145f7ce34e436da73bcdc2,2026-04-02T00:00:00Z,2026-04-02T10:01:00Z
sub_9a88f2ea168d405b8d8da45a,cus_74335727751e460680247a81,active,2900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Starter Plan,pm_4c40942a429247019e241c8b,in_f2eb0c38e8d946e3b1651625,2026-04-02T00:00:00Z,2026-04-02T11:32:00Z
sub_a749b4aedf924646ac9c3fb7,cus_d5d6cfeb44d94c439014f172,active,4900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Pro Plan,pm_22c47ee787f840bb899ac0c0,in_f2e71815d8c04f61a5a1efcb,2026-04-02T00:00:00Z,2026-04-02T17:25:00Z
sub_bfd8b128109447e795704cd3,cus_160c6037d42e427d8789548a,active,3900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Growth Plan,pm_7b2bae8049ed48a4bf329696,in_26cf722f9ffe444d92cef50a,2026-04-02T00:00:00Z,2026-04-02T15:02:00Z
sub_03960e3695874e458480d0d1,cus_d21869d79bee466f902b965e,active,4900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Pro Plan,pm_66d17cd014204a8a8b89aea3,in_9add02f22b904fc2b42106ae,2026-04-02T00:00:00Z,2026-04-02T17:09:00Z
sub_b9db2486295b46848901138f,cus_84ff21d4fb04443aab30a56b,active,2900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Starter Plan,pm_2f05319a94f04eaa8e3a5272,in_f0e9dfa46b6d441aae95a68c,2026-04-02T00:00:00Z,2026-04-02T21:45:00Z
sub_68ccc75c8aa24e8f9b4e3b11,cus_698b46c6cdd44193b5d944c3,active,4900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Pro Plan,pm_1089148275fa41eea135762e,in_47ee5da69fac4e6ca8a88793,2026-04-02T00:00:00Z,2026-04-02T14:20:00Z
sub_e6e1e079a8894513a130bee1,cus_aca967897c624ff78d5c0f1d,canceled,4900,usd,month,False,2026-04-26T05:23:00Z,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Pro Plan,pm_606abeca83b849e3b30f07bd,in_29a12631815345f6be88782e,2026-04-02T00:00:00Z,2026-04-02T11:48:00Z
sub_c79155352fe94cf29c2bdf6b,cus_989cb70c8c724b3b88a677cc,active,2900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Starter Plan,pm_f161055c70e449fd8f6d40cb,in_9a18128f8ba34562a6154dea,2026-04-02T00:00:00Z,2026-04-02T15:00:00Z
sub_d844be2c69214c8ba8b05779,cus_8814d199d9cc44b79d4dc9c7,active,3900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Growth Plan,pm_001ad908027e44ec90a1403e,in_8d60708e6fe444189996d22c,2026-04-02T00:00:00Z,2026-04-02T14:21:00Z
sub_30f69fce7d6c4944a370b549,cus_c85c6eb512744830a6a7cf60,active,2900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Starter Plan,pm_96e6686ba6924b31bceb0fe2,in_50cf6a6d71aa481e906df326,2026-04-03T00:00:00Z,2026-04-03T19:04:00Z
sub_cc2fa4d433b34b35a6447490,cus_f902442f52ce4c42aba894d3,active,2900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Starter Plan,pm_848a3c2da8ef453397bd9bbd,in_e02a584749c345ad994789a5,2026-04-03T00:00:00Z,2026-04-03T11:47:00Z
sub_1edf1b0ec52747448453e7c2,cus_c2d922d5d9e14cbbb3d0f25f,active,2900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Starter Plan,pm_cca349523c1d43279ab804cb,in_837fdf1065fc407fb593fa97,2026-04-03T00:00:00Z,2026-04-03T17:14:00Z
sub_368eef205ae14865bb9273a8,cus_8703ec56a56e4ed0acad1d21,active,2900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Starter Plan,pm_dbf04ab11cd847418bd162bd,in_fdb09856de8e40918b9e479a,2026-04-03T00:00:00Z,2026-04-03T22:47:00Z
sub_48966b02fa5d4cdba321eef8,cus_0432c6d49fa546d9939f559d,active,3900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Growth Plan,pm_4839e67134b94592be8d61e5,in_5387bedb4ae241b2b46ead1d,2026-04-03T00:00:00Z,2026-04-03T12:56:00Z
sub_2c5069240e9d4453bfafa225,cus_307b2515b1034bdca93fda67,active,7900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Team Plan,pm_7db385d989a044069b6e50b1,in_4eff63ee7ea84d358d04728a,2026-04-03T00:00:00Z,2026-04-03T22:37:00Z
sub_b888afd8f2d9488db9fb5630,cus_2f3493e0e7a6448ba4038701,active,14900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Enterprise Plan,pm_233024f8238a4ba6baf1e4fb,in_b97e1491a97c4affa675af65,2026-04-03T00:00:00Z,2026-04-03T18:32:00Z
sub_1ff4321f3f534115881b5c97,cus_c10216b371574ace9428df02,active,3900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Growth Plan,pm_85232523e610468683aa5108,in_62bdfe7b5aa6456790f94eea,2026-04-03T00:00:00Z,2026-04-03T09:52:00Z
sub_cd643c9bb5f84d3cbf141178,cus_019be82b1ffa4ba1b7dc9ca2,active,3900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Growth Plan,pm_304b58c98be242078e03d537,in_f10539461f8e4173bb6e5168,2026-04-03T00:00:00Z,2026-04-03T14:32:00Z
sub_9ab4c0cbbba84828a9f97061,cus_4a0c580235974e1e876f3977,active,2900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Starter Plan,pm_69d39e18ca9a439f98571197,in_1d641b87c17a4be59750b587,2026-04-03T00:00:00Z,2026-04-03T17:09:00Z
sub_83c571ccd11648b4b0b6c200,cus_860444ee8d26417dbf2a3b91,active,3900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Growth Plan,pm_5788fcc25acd433288f7d332,in_39d45441f7d343259be822f9,2026-04-03T00:00:00Z,2026-04-03T20:52:00Z
sub_4502ea3ac1204ece957bb436,cus_69f91fbaa4204fe7b7c56e92,active,3900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Growth Plan,pm_867d0a97aa7a4bd79c3df760,in_ebe18bf89af94c07b7eba631,2026-04-03T00:00:00Z,2026-04-03T10:25:00Z
sub_66b34cf6242d4780bfbfca93,cus_4338306b626049e2ab56cb04,active,3900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Growth Plan,pm_84e797c806b8436c951d1e0c,in_a53733dbbe274bd4a3e8fa0b,2026-04-04T00:00:00Z,2026-04-04T16:09:00Z
sub_be3b68ea8388412d95985aa7,cus_da15d3f80be948488da2b3f0,active,7900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Team Plan,pm_e22a9a23a1e74c25b7666f81,in_ce5477837b424325bafa365a,2026-04-04T00:00:00Z,2026-04-04T13:43:00Z
sub_cb7130b15f5b442fbd197be0,cus_de4f678a85a34c05bb7be141,active,3900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Growth Plan,pm_55b6c4aea25a4f5e87e5c5a7,in_039b69669bda4e329b75467d,2026-04-04T00:00:00Z,2026-04-04T14:39:00Z
sub_c1badae2c4584f9488d7c471,cus_2ea08aa535744140b1822018,active,2900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Starter Plan,pm_1be5cafba3cc4e459723be99,in_8149d8ee421a443da4b08f43,2026-04-04T00:00:00Z,2026-04-04T15:04:00Z
sub_b2ee8969151b4dab9463ab93,cus_c2bb09631c65430091ae0898,active,3900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Growth Plan,pm_68aefb8983d549c9a3af1e8e,in_ad517fd06e7e4501b76f0b12,2026-04-04T00:00:00Z,2026-04-04T15:23:00Z
sub_ca7517544d584d87a13257e6,cus_8104a14f891d44c3ae17a435,active,2900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Starter Plan,pm_8aaea3958e5b464f8f7e694e,in_e69ebd62e29d495bb74b645a,2026-04-04T00:00:00Z,2026-04-04T13:24:00Z
sub_515d2908aab24693902bc604,cus_82b210fb010e4d58896e3da8,active,4900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Pro Plan,pm_dc2717771079487b811d97fe,in_87f4cb8010024c10ac0b3db9,2026-04-04T00:00:00Z,2026-04-04T21:04:00Z
sub_761931dd04ff45daabf59c89,cus_5ac13396f46142a5842c6a2d,active,7900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Team Plan,pm_16c71c5f448044f58c89fb87,in_66cb085aa7e14393a520f391,2026-04-04T00:00:00Z,2026-04-04T14:47:00Z
sub_cc9bd05c22cf4478a19355ce,cus_e51849bb8a534e00bd1bc682,active,14900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Enterprise Plan,pm_3440fa29b944400ba63d16ab,in_3128bf394c5949c9bf45c73f,2026-04-05T00:00:00Z,2026-04-05T08:21:00Z
sub_85ef5a9299d248d39cbffe75,cus_f43f3ae5b1ee43189d351c8d,active,2900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Starter Plan,pm_c7d66c82204d4b0e9a1a21d4,in_def4b42b130a480281fe8f5a,2026-04-05T00:00:00Z,2026-04-05T08:12:00Z
sub_9fd6cc7e832a4ad7964f68d7,cus_610d62b5e56d49cea1c56c31,active,4900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Pro Plan,pm_eb7f2e3827b945af9d299bd2,in_1692485d147445489e13c29a,2026-04-05T00:00:00Z,2026-04-05T18:37:00Z
sub_937984e757a24ac2a26be4b9,cus_22ce6643b058455bb28fd08c,active,3900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Growth Plan,pm_e851c9ad62c84798a8a38b4c,in_53e8feac03a5441a910c4ea8,2026-04-05T00:00:00Z,2026-04-05T14:48:00Z
sub_afebd3da80ea4a1e9e462ffc,cus_e97e475e0f034eafb518ac4c,canceled,2900,usd,month,False,2026-04-08T20:47:00Z,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Starter Plan,pm_922502db4e72437e85c8b86a,in_e829d693b20044109585cc49,2026-04-05T00:00:00Z,2026-04-05T17:06:00Z
sub_01b31544a28b4055b537f184,cus_4804c8216d2d447cbbbaf7f1,active,2900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Starter Plan,pm_74aca6c8a5c142c7b775959a,in_2a8050897cfe4490b7a84b61,2026-04-05T00:00:00Z,2026-04-05T16:18:00Z
sub_f7814b8bdad24506b096740e,cus_ea790820df164c7dbb578268,active,3900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Growth Plan,pm_c9fd05d7dcba4d1a9f64018f,in_0e8b33abb15344588514da38,2026-04-05T00:00:00Z,2026-04-05T17:38:00Z
sub_34dbd6d178e2479bb56fe0dd,cus_16dc5ddd81644c4bacd41ec2,canceled,4900,usd,month,False,2026-04-11T08:54:00Z,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Pro Plan,pm_10e66e031b31450b9a42fdf5,in_6ac68840ac124379a85b370c,2026-04-05T00:00:00Z,2026-04-05T20:01:00Z
sub_d0e4690f383040879388d255,cus_9de5ed5ed49a45589de04efa,active,4900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Pro Plan,pm_beef4b3a511f4813ae6e65f3,in_fc41be17cdab4bac9e5caebd,2026-04-05T00:00:00Z,2026-04-05T14:55:00Z
sub_fc0c10a3180942ac9dc05069,cus_e1ad52d9d1a24d0bb9fd065b,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_7e84a7bc479c47c4809200d5,in_90c9b311e9a14548844a0f2a,2026-04-06T00:00:00Z,2026-04-06T13:39:00Z
sub_ce4952fed4024bd9897f86c8,cus_29e7055126d14e5bab74d760,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_4eeb9205243b44ceb0d03f9b,in_6cbe8579dfa24ef08a1ab72f,2026-04-06T00:00:00Z,2026-04-06T21:51:00Z
sub_573fdc267fdc4f4486ce4f91,cus_9b8baf3251b24fcab0807907,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_1e5dfe558c744187a73992d9,in_e42689ec956f49b1af41fc20,2026-04-06T00:00:00Z,2026-04-06T08:30:00Z
sub_36da62fe89954672bfe8408c,cus_80f9a5a52a63479a9cecfd40,active,4900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Pro Plan,pm_4dd179265ac44ad090592451,in_98d668cadbea44bb8eb8e540,2026-04-06T00:00:00Z,2026-04-06T09:48:00Z
sub_5f8cb2b6b62d4e90927dfcfc,cus_3490dd983de24b75af792a71,active,2900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Starter Plan,pm_9781ca6b98114a52b6fc44e8,in_63ef40f4e43e4595b622bc91,2026-04-06T00:00:00Z,2026-04-06T22:43:00Z
sub_a74e81840ec54e708fb934f1,cus_81ed4648d3d14e7c89fa9b8a,active,14900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Enterprise Plan,pm_0b93bcbd783945a988ed217d,in_817f8e2a81744e60bdaa6a4f,2026-04-06T00:00:00Z,2026-04-06T09:14:00Z
sub_7a1335ff5ea14ad686a5f55f,cus_5e1e6381c5ea48e296eb9794,active,2900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Starter Plan,pm_e7e1059fffea430bae9db8ca,in_7c96bbb6fd274effa8775c44,2026-04-06T00:00:00Z,2026-04-06T18:20:00Z
sub_741cabf176f5457ea061dbeb,cus_d941f7b06ec249d882618143,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_b6b861e491df47359bd9f2d7,in_fd3b3ac8e2f84579aaf5e756,2026-04-06T00:00:00Z,2026-04-06T13:01:00Z
sub_b66e3cc9a92246ec87379360,cus_35da997113614164a1eb9d80,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_24feb330e9624ad4bd52abfb,in_d7ca9415bb874ee5a5994559,2026-04-06T00:00:00Z,2026-04-06T11:30:00Z
sub_979032408f384f4fa676647b,cus_0dd2135e5b70415b8feaddaa,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_442c4dc2ffbe4d189e16f69e,in_ce35e07f66b34f01aa1a1419,2026-04-06T00:00:00Z,2026-04-06T10:48:00Z
sub_1063120e1c5440b38dafcbdb,cus_abc9b84c87504b9cb95d7f93,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_33c1cc7278af4264a4691f2c,in_f08f0e56905f41839182c382,2026-04-06T00:00:00Z,2026-04-06T17:05:00Z
sub_18f6714f81f94db58bb23ac3,cus_8b564e1076da46bd928cf99e,active,4900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Pro Plan,pm_a0cf71b220384d8dbd68d82e,in_affdaaabb3c64faa863ba5b6,2026-04-06T00:00:00Z,2026-04-06T20:52:00Z
